LncRNA,F1:RiskSNP,F2:commonSNP,F5:TF(motif),F55:miRNA,F56:mRNA,F57:Protein,F58:Hallmark,F3:TF(ChIP-seq),F4:Core TF(ChIP-seq),F8:Histone modification,F9:ATAC-seq peak of cistrome & gene_mapper,F10:DHS & gene_mapper,F11:ATAC of cistrome & DHS & gene_mapper,F13:Element number of SE & gene_mapper,F14:Case ChIP signal of SE & gene_mapper,F15:Normalized rank of SE & gene_mapper,F17:Element number of TE & gene_mapper,F18:Case ChIP signal of TE & gene_mapper,F19:Normalized rank of TE & gene_mapper,F20:Element number of TE/SE & gene_mapper,F21:Case ChIP signal of TE/SE & gene_mapper,F22:Normalized rank of TE/SE & gene_mapper,F6:Methylation site,F7:Methylation value,F12:SE & gene_mapper,F16:TE & gene_mapper,F24:Global chromatin interaction,F25:SE/TE & interaction,F26:SE & interaction,F27:TE & interaction,F40:SE/TE & interaction & gene_mapper,F41:SE & interaction & gene_mapper,F42:TE & interaction & gene_mapper,F28:Element number of SE/TE & interaction,F29:Case ChIP signal of SE/TE & interaction,F30:Normalized rank of SE/TE & interaction,F31:Element number of SE & interaction,F32:Case ChIP signal of SE & interaction,F33:Normalized rank of SE & interaction,F34:Element number of TE & interaction,F35:Case ChIP signal of TE & interaction,F36:Normalized rank of TE & interaction,F43:Element number of SE/TE & interaction & gene_mapper,F44:Case ChIP signal of SE/TE & interaction & gene_mapper,F45:Normalized rank of SE/TE & interaction & gene_mapper,F46:Element number of SE & interaction & gene_mapper,F47:Case ChIP signal of SE & interaction & gene_mapper,F48:Normalized rank of SE & interaction & gene_mapper,F49:Element number of TE & interaction & gene_mapper,F50:Case ChIP signal of TE & interaction & gene_mapper,F51:Normalized rank of TE & interaction & gene_mapper,F37:ATAC-seq peak of cistrome & interaction,F39:DHS & interaction,F52:ATAC-seq peak of cistrome & interaction & gene_mapper,F53:DHS & interaction & gene_mapper,F23:ATAC of cistrome & ATAC of ATACdb & gene_mapper,F38:ATAC of ATACdb & interaction,F54:ATAC of ATACdb & interaction & gene_mapper
RP11-667K14.5,0,44,54,0,0,0,0,10,1,3,21,42,63,0,0,0,2,6752.234429,18754,2,0,19585,2,8.218333,0,17,31,96,11,85,0,14,14,2,11730.69332,19523,3,45732.45239,769,2,9133.336722,19498,3,8318.851196,19122.5,0,0,0,3,8318.851196,19122.5,48,89,8,10,15,49,8
RP11-667M19.10,1,54,26,0,0,0,0,1,0,1,24,78,102,0,0,0,1,2935.681295,13628.5,0,0,22897,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,20,7,0
RP11-667M19.2,0,47,18,0,0,0,0,29,7,5,16,53,69,2,63809.555,997,1,4076.613233,14016,0,0,22897,6,6.611667,1,27,11,34,1,33,0,22,22,1,3379.221767,13954,5,46574.1472,718,1,2876.955192,13566,1,3229.7839,14447,0,0,0,1,3229.7839,14447,9,17,6,13,21,29,10
RP11-669C19.1,0,56,9,0,0,0,0,1,0,0,5,21,26,4,27633.05,366,1,406.6668,1432.5,1,0,923,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
RP11-669E14.4,7,60,44,0,0,0,0,5,1,2,3,51,54,0,0,0,1,2215.400467,12137,1,0,4397,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
RP11-669E14.6,13,58,40,0,0,183,0,4,1,3,6,40,46,0,0,0,1,2380.52252,8252.5,0,0,22897,3,9.033333,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RP11-669I1.1,1,77,26,0,0,0,0,11,1,1,18,71,89,0,0,0,1,2781.779605,11371,0,0,22897,0,0,0,22,13,25,0,25,0,9,9,1,4566.959484,15902,0,0,0,1,4566.959484,15902,2,4489.51092,15845,0,0,0,2,4489.51092,15845,12,17,6,8,13,28,2
RP11-669M16.1,0,53,20,0,0,0,0,1,0,0,3,3,6,0,0,0,1,1949.8224,8825,0,0,22897,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-669M16.2,2,76,3,0,0,0,0,2,1,0,2,2,4,0,0,0,1,1648.2606,6801,1,0,6801,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-669M2.1,2,61,4,0,0,0,0,2,1,0,1,5,6,0,0,0,1,718.42038,8487,1,0,8487,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
RP11-669N7.2,0,76,46,0,0,0,0,2,0,0,7,122,129,0,0,0,1,3910.85175,15722,0,0,22897,3,6.158571,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RP11-669N7.3,0,88,11,0,0,0,0,1,0,0,4,32,36,0,0,0,1,1973.7803,6962,0,0,22897,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
RP11-66A2.1,0,39,183,0,0,0,0,1,0,0,30,85,115,11,49962.016,615,1,3259.393734,10388,0,0,22897,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
RP11-66A2.2,0,83,18,0,0,0,0,4,2,0,45,145,190,4,40807.24,510,1,3971.272028,13981.5,1,0,20791,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
RP11-66B24.1,0,62,18,0,0,0,0,2,0,2,6,49,55,0,0,0,1,2804.884124,11501,1,0,8556,4,8.14,0,17,15,58,6,52,0,14,14,1,8162.366764,13959,4,41443.38818,600,1,4498.401104,13049,1,2700.550736,11492.5,0,0,0,1,2700.550736,11492.5,18,40,3,14,16,53,10
RP11-66B24.2,0,72,43,0,0,0,0,19,5,4,6,49,55,0,0,0,1,2804.884124,11501,1,0,8556,10,6.898889,0,17,15,57,6,51,0,2,2,1,12021.34767,17688,4,41443.38818,600,1,6904.471057,16505,3,7640.795667,20593,0,0,0,3,7640.795667,20593,21,39,0,5,16,58,0
RP11-66B24.4,0,52,38,9,0,0,0,17,3,5,12,54,66,0,0,0,1,3773.282848,14021,1,0,20558,1,3.836667,0,21,23,58,6,52,0,8,8,1,8331.22292,13959,4,42543.96646,846,1,4431.324693,13125,1,2684.205488,13195,0,0,0,1,2684.205488,13195,24,63,2,10,27,72,6
RP11-66B24.5,2,81,19,0,0,0,0,35,8,3,10,62,72,4,41443.38817,603,1,9446.388708,12037,2,0,22635,1,8.5,6,13,35,68,7,61,6,10,16,2,17084.16718,19518,4,40965.588,354,1,8381.615523,15495,4,32892.12744,22018,4,42048.70624,846,3,21077.18706,21538,28,64,8,24,33,78,24
RP11-66B24.7,0,71,43,0,0,0,0,19,5,4,5,54,59,0,0,0,1,2993.647975,11611.5,0,0,22897,10,6.898889,0,16,15,57,6,51,0,1,1,1,12021.34767,17688,4,41443.38818,600,1,6904.471057,16505,1,6152.657,16448,0,0,0,1,6152.657,16448,21,39,0,1,16,58,0
RP11-66B24.8,0,64,18,0,0,0,0,2,0,2,6,49,55,0,0,0,1,2804.884124,11501,1,0,8556,4,8.14,0,17,20,68,6,62,0,14,14,1,11019.68358,14455.5,4,42543.96646,846,1,5601.447459,13959,1,3079.50502,11603,0,0,0,1,3079.50502,11603,22,48,3,16,16,69,10
RP11-66D17.3,0,79,87,0,0,0,0,23,7,5,33,56,89,4,55311.40492,971,1,8376.635606,20797.5,2,0,20735,3,8.228571,13,16,9,54,12,42,12,7,19,3,53994.27766,22222,9,96983.77198,996,2,9727.867666,20124,4,59207.27622,22638,4,74694.22724,992,2,7584.106144,19538,22,37,9,19,39,42,15
RP11-66D17.5,0,58,59,7,0,0,0,16,6,5,56,139,195,4,55311.40492,971,1,7929.397424,19211,0,0,22897,0,0,13,41,14,51,13,38,13,34,47,5,65200.29796,22574,10,112029.9389,996,2,9983.258675,20798,3,49553.22107,21164,9,98890.03603,996,1,9395.348426,20171,20,23,14,18,40,43,20
RP11-66H6.3,4,42,41,0,0,209,0,11,2,2,14,52,66,12,34715.489,146,1,3990.104269,7624,0,0,22897,1,9.32,1,13,34,51,1,50,1,8,9,2,7683.865722,14801,12,34715.489,143,2,6093.770235,14422,6,17719.4393,20821,12,34715.489,143,3.5,11109.86442,18012.5,37,67,11,20,9,54,6
RP11-66N24.3,3,46,104,4,0,0,0,30,7,5,21,61,82,0,0,0,3,8266.688464,19331.5,0,0,22897,8,7.317,0,14,71,225,9,216,0,12,12,2,10160.52613,19410,7,46517.5572,687,2,8795.772708,19302.5,3,8461.127108,19072,0,0,0,3,8461.127108,19072,79,137,8,20,23,172,14
RP11-66N24.4,0,57,63,5,0,0,0,1,0,1,15,54,69,0,0,0,1.5,5490.005038,15809,0,0,22897,1,7.18,0,24,2,17,0,17,0,8,8,3,9318.65826,19410,0,0,0,3,9318.65826,19410,3,9707.140675,19212.5,0,0,0,3,9707.140675,19212.5,4,8,2,5,19,7,0
RP11-670E13.5,0,60,28,0,0,0,0,17,3,2,12,25,37,1,19407.657,966.5,1,15393.58913,21271.5,0,0,22897,4,8.840833,2,12,8,31,2,29,2,11,13,1,13436.36678,20084,1,19407.6572,963.5,1,12719.81193,18799,1,18376.84396,21623,1,19407.6572,963.5,1,18159.83064,21153,15,17,8,6,17,27,13
RP11-670N15.1,0,85,25,0,0,0,0,1,0,0,3,25,28,0,0,0,1,2669.71465,8227.5,0,0,22897,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-671C19.2,1,83,20,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-671J11.4,0,47,126,0,0,0,0,13,5,3,15,38,53,3,23847.124,670.5,1,6100.416414,14549.5,0,0,22897,5,8.995333,6,42,1,11,5,6,5,6,11,3,26175.24727,22275,3,27273.64524,623,3,25259.91563,22135.5,3,26175.24727,22218,3,27273.64524,623,3,25259.91563,22078.5,4,3,4,3,32,7,7
RP11-671J11.7,0,32,70,0,0,0,0,7,4,1,40,58,98,3,23847.124,670.5,1,6685.569565,14145,1,0,22616,1,9.46,6,43,1,11,5,6,5,6,11,3,26175.24727,22275,3,27273.64524,623,3,25259.91563,22135.5,3,26175.24727,22218,3,27273.64524,623,3,25259.91563,22078.5,4,3,4,3,42,7,7
RP11-672A2.3,0,43,60,0,0,0,0,11,4,2,5,33,38,0,0,0,1,3861.110286,13838,1,0,17216,19,6.161538,0,7,4,30,2,28,0,7,7,1,7928.776157,14692,3,34852.42155,493,1,5280.548741,14573,1,3861.110286,13719,0,0,0,1,3861.110286,13719,10,17,1,3,6,16,2
RP11-672A2.4,6,44,26,0,0,0,0,4,3,1,4,33,37,0,0,0,1,3478.894625,12935,0,0,22897,7,8.109048,0,8,21,70,5,65,0,1,1,1,12620.57996,16691,5,53035.02705,825,1,5774.41679,16518,1,803.385,3600,0,0,0,1,803.385,3600,39,65,1,4,3,63,0
RP11-672A2.5,0,72,23,0,0,0,0,2,0,0,9,33,42,0,0,0,1,2198.1864,8595.5,0,0,22897,2,7.521667,0,2,6,14,1,13,0,1,1,1,8673.570486,20076,2,43460.3772,803,1,7385.170237,20076,1,803.385,3600,0,0,0,1,803.385,3600,8,15,2,6,1,19,1
RP11-672A2.6,0,73,24,0,0,195,0,4,0,0,13,48,61,0,0,0,1,2350.319833,12713,1,0,3719,1,9.103333,0,3,7,21,1,20,0,1,1,1,6267.340386,17102,2,43460.3772,803,1,5591.103353,17102,1,803.385,3600,0,0,0,1,803.385,3600,9,18,2,6,1,21,1
RP11-672L10.1,1,67,31,0,0,0,0,4,1,0,1,17,18,0,0,0,1,426.1048,713,1,0,713,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
RP11-672L10.2,0,51,36,0,0,0,0,3,0,0,2,19,21,0,0,0,0,0,0,0,0,0,14,7.303095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
RP11-672L10.3,0,53,30,0,0,0,0,3,0,0,2,18,20,0,0,0,0,0,0,0,0,0,12,7.406667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
RP11-672L10.6,0,63,107,0,0,0,0,27,6,6,7,22,29,0,0,0,1,4240.705072,16565.5,0,0,22897,2,2.236667,0,18,5,24,0,24,0,0,0,1,5863.930844,16198,0,0,0,1,5863.930844,16198,0,0,0,0,0,0,0,0,0,9,15,2,3,23,23,6
RP11-673C5.2,0,59,34,0,0,0,0,3,0,0,11,55,66,0,0,0,1,1829.576076,11679,1,0,8852,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-673E1.1,0,100,10,0,0,0,0,10,3,0,2,4,6,0,0,0,1,1213.029433,9611,1,0,9611,6,6.928824,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
RP11-673E11.2,2,70,16,0,0,202,0,4,2,1,11,46,57,0,0,0,1,3619.695511,13698.5,0,0,22897,2,6.591667,0,18,27,60,2,58,0,6,6,1,5609.832695,15054,8,43429.0614,630.5,1,4783.182887,14673,1.5,4363.6014,11844,0,0,0,1.5,4363.6014,11844,19,50,6,23,25,59,12
RP11-673F18.1,2,53,11,0,0,0,0,1,0,0,14,90,104,0,0,0,1,2361.7407,9390,1,0,2963,0,0,0,3,5,12,1,11,0,0,0,1,8166.31595,14209.5,4,44929.6536,804,1,4824.194345,13761,0,0,0,0,0,0,0,0,0,4,12,0,0,17,10,0
RP11-673P17.2,0,92,25,0,0,0,0,2,0,0,3,32,35,0,0,0,0,0,0,0,0,0,2,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
RP11-673P17.4,0,56,40,0,0,0,0,18,3,1,12,34,46,0,0,0,1,4754.229269,17288,0,0,22897,1,8.61,0,16,1,1,0,1,0,0,0,2,2277.9702,9074,0,0,0,2,2277.9702,9074,0,0,0,0,0,0,0,0,0,2,5,0,0,25,6,0
RP11-674C21.9,0,42,28,0,0,0,0,1,0,0,1,26,27,0,0,0,1.5,3101.748275,7529.5,0,0,22897,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-674N23.1,0,67,10,0,0,0,0,7,2,4,14,46,60,0,0,0,1.5,4246.554693,12810.5,0,0,22897,10,8.109286,0,14,22,59,1,58,0,0,0,1,7377.700301,18226,5,30209.1125,351,1,6392.171717,18099,0,0,0,0,0,0,0,0,0,26,41,0,2,19,51,0
RP11-674N23.4,2,56,7,0,0,0,0,26,5,5,11,72,83,0,0,0,1,3972.248532,13364,1,0,19103,2,7.306,0,19,26,57,1,56,0,8,8,1,7622.425005,18226,5,30209.1125,351,1,6661.289367,18099,1,8294.541645,16906,0,0,0,1,8294.541645,16906,27,55,4,14,4,52,4
RP11-674P19.2,2,54,25,0,0,0,0,1,0,0,0,16,0,0,0,0,1,298.6872,183,1,0,183,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-675F6.3,0,60,94,0,0,0,0,24,6,2,13,39,52,4,31694.463,476,1,5567.132019,11014,1,0,5073,4,8.41,1,16,6,28,1,27,1,1,2,1,9566.959917,18375,4,31694.463,473,1,6711.798229,18261,3.5,20587.9107,20173.5,4,31694.463,473,3,9481.3584,18204,12,23,1,0,15,25,0
RP11-675M1.2,0,29,11,0,0,0,0,1,1,0,6,19,25,0,0,0,1,3451.9771,11287,0,0,22897,2,6.718,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-675P14.1,2,48,4,0,0,101,0,0,0,0,1,36,37,0,0,0,1,1991.5123,6906.5,0,0,22897,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-676F20.1,4,43,33,0,0,113,0,2,1,1,7,43,50,0,0,0,1,1842.514844,11052.5,0,0,22897,1,7.833333,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
RP11-676J12.4,0,70,57,2,0,0,0,7,1,3,18,50,68,0,0,0,1,5122.117565,17005,1,0,17814,3,8.06625,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
RP11-676J12.6,2,77,99,0,0,0,0,16,5,4,13,106,119,4.5,46993.3555,774,1,6985.347256,18219,0,0,22897,8,9.0975,4,34,34,61,4,57,4,32,36,2,14085.85539,18628,5,49629.25066,827,1,8331.210436,18383,3,19859.29123,19497,5,49629.25066,827,2,10487.26696,18530,13,58,7,45,1,26,1
RP11-676J12.8,2,73,78,0,0,0,0,20,6,5,6,39,45,0,0,0,1,5485.965846,18095.5,0,0,22897,17,8.509216,0,24,27,50,4,46,0,12,12,2,13961.51069,18628,5,49007.19647,827,2,7978.100928,18373.5,1,5781.252542,18376,0,0,0,1,5781.252542,18376,12,53,3,6,8,21,4
RP11-676J15.1,1,54,103,0,0,0,0,5,1,0,0,26,0,0,0,0,0,0,0,0,0,0,11,8.402188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-677I18.3,0,41,9,0,0,0,0,3,0,0,9,28,37,0,0,0,1,3616.224044,15128,1,0,18820,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
RP11-677I18.4,0,39,13,0,0,0,0,3,0,0,16,38,54,3,95929.491,1061,1,4030.79388,12615,0,0,22897,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
RP11-677M14.2,1,44,75,0,0,0,0,29,6,3,35,88,123,0,0,0,1,3885.937259,14221,1,0,18088,16,8.000952,0,39,23,78,1,77,0,24,24,1,8386.833936,15192,6,78291.2362,1021,1,5396.271272,15192,2,4900.233878,13566,0,0,0,2,4900.233878,13566,31,48,17,20,41,95,31
RP11-677M14.3,0,46,49,8,0,0,0,18,6,2,21,35,56,0,0,0,1,5756.803869,15577,0,0,22897,16,8.619524,0,26,11,36,0,36,0,26,26,1,5582.594717,14855,0,0,0,1,5582.594717,14855,1,5429.626817,14350.5,0,0,0,1,5429.626817,14350.5,19,29,16,24,50,50,42
RP11-677M14.7,0,44,29,1,0,0,0,30,7,6,18,33,51,0,0,0,1,6874.962505,16639.5,0,0,22897,3,8.893333,0,20,7,24,0,24,0,6,6,2,6042.829469,13844,0,0,0,2,6042.829469,13844,2,9347.958691,15633,0,0,0,2,9347.958691,15633,16,20,8,9,40,39,15
RP11-677O4.2,0,89,87,0,0,0,0,10,4,1,6,36,42,0,0,0,1,1810.3802,8791.5,0,0,22897,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
RP11-677O4.6,0,39,57,0,0,0,0,2,1,0,2,25,27,0,0,0,2,6335.6076,16285,2,0,16285,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
RP11-678G14.2,1,106,59,0,0,0,0,0,0,0,6,17,23,0,0,0,1,686.3788,4557,0,0,22897,0,0,0,2,11,34,0,34,0,2,2,1,1403.907709,9411,0,0,0,1,1403.907709,9411,1,686.3788,4438,0,0,0,1,686.3788,4438,10,16,2,1,0,21,0
RP11-678G14.3,0,74,47,0,0,0,0,4,1,0,6,16,22,0,0,0,1,686.3788,4557,0,0,22897,5,6.889231,0,2,10,42,0,42,0,2,2,1,1334.691296,9892,0,0,0,1,1334.691296,9892,1,686.3788,4438,0,0,0,1,686.3788,4438,11,22,2,3,0,28,0
RP11-678G14.4,0,64,19,0,0,0,0,1,0,1,6,17,23,0,0,0,1,565.0634,5697.5,0,0,22897,0,0,0,4,2,8,0,8,0,2,2,1,782.0481583,5649,0,0,0,1,782.0481583,5649,1,686.3788,4438,0,0,0,1,686.3788,4438,2,4,1,0,0,6,0
RP11-678G15.1,1,56,16,0,0,0,0,6,0,1,5,18,23,4,44149.177,830,1,1850.543125,8117,1,0,7218,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
RP11-678G15.2,1,50,9,0,0,0,0,7,0,1,4,72,76,4,44149.177,830,1,6672.19571,11007,1,0,4931,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
RP11-679B17.2,0,48,59,0,0,175,0,7,1,1,6,33,39,0,0,0,3,16834.2586,20969,3,0,20969,1,8.003333,0,1,26,26,0,26,0,1,1,2,7914.793559,18553,0,0,0,2,7914.793559,18553,3,16834.2586,20850,0,0,0,3,16834.2586,20850,29,43,1,6,19,53,6
RP11-679B19.2,0,101,23,0,0,0,0,3,1,0,5,43,48,0,0,0,1,746.5151,3879,1,0,3879,3,6.737778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
RP11-679C8.2,1,42,13,0,0,0,1,26,6,5,10,14,24,0,0,0,1,5458.583867,17867.5,0,0,22897,1,9.313333,0,12,9,35,0,35,0,0,0,1,4722.385771,15296,0,0,0,1,4722.385771,15296,0,0,0,0,0,0,0,0,0,13,15,0,0,33,37,0
RP11-67A1.2,1,45,51,5,0,0,0,3,0,2,11,24,35,0,0,0,2,10076.44597,17658.5,0,0,22897,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
RP11-67C2.2,2,39,11,0,0,0,0,3,1,3,26,68,94,4,25277.467,151,1,2628.527759,12952.5,1,0,3546,1,8.986667,1,32,1,2,0,2,0,0,0,1,460.80155,6443.5,0,0,0,1,460.80155,6443.5,0,0,0,0,0,0,0,0,0,2,4,0,0,8,7,0
RP11-67H24.2,0,9,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RP11-67K19.3,0,60,25,0,0,223,0,12,2,1,17,67,84,0,0,0,1,3096.858048,12160,1,0,6051,0,0,0,21,3,6,0,6,0,6,6,1,2129.7519,11878,0,0,0,1,2129.7519,11878,1,2129.7519,11821,0,0,0,1,2129.7519,11821,3,6,3,5,18,11,6
RP11-67L2.2,0,40,31,0,0,0,0,3,0,1,12,73,85,0,0,0,1,3975.65027,13411,1,0,19878,7,8.584286,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
RP11-67L3.2,0,67,55,0,0,338,0,9,4,0,16,47,63,0,0,0,1,2702.893238,13518,0,0,22897,2,7.531667,0,26,16,28,1,27,0,15,15,2,6975.851189,15299.5,6,34635.237,267,1.5,5439.218644,15057,1,3455.509961,13399,0,0,0,1,3455.509961,13399,14,28,5,10,23,22,15
RP11-67L3.4,0,50,33,3,0,0,0,25,7,6,8,26,34,0,0,0,1,4413.768211,14087,1,0,18903,4,7.065455,0,19,22,85,1,84,0,2,2,1,5576.172201,15603,6,34635.237,267,1,4729.791673,15542,3.5,13128.29845,19074.5,0,0,0,3.5,13128.29845,19074.5,31,36,0,2,12,65,0
RP11-67L3.5,0,51,34,0,0,0,0,27,7,5,8,26,34,0,0,0,1,4413.768211,14087,1,0,18903,3,7.252222,0,19,23,94,1,93,0,11,11,1,5579.818615,15647,6,34635.237,267,1,4882.488574,15562,1,6755.989354,17044,0,0,0,1,6755.989354,17044,35,40,4,6,12,75,10
RP11-67M1.1,4,43,26,0,0,0,0,7,2,2,26,64,90,0,0,0,1,4171.318454,14025.5,0,0,22897,16,7.602195,0,28,10,19,0,19,0,11,11,1,4043.923875,14100,0,0,0,1,4043.923875,14100,1,1858.409982,13335,0,0,0,1,1858.409982,13335,12,10,5,6,6,15,0
RP11-67M9.1,0,52,2,0,0,0,0,3,1,0,10,17,27,0,0,0,1,610.6365,6641.5,0,0,22897,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-680A11.5,0,52,21,0,0,0,0,29,7,4,27,63,90,6,66689.63825,900.5,1,5497.283881,16391,1,0,19309,7,5.647273,4,47,42,152,26,126,4,39,43,2,16267.92793,20503.5,5.5,51666.01939,702,2,10104.08116,19842,2,10068.40644,18128,6,66689.63843,897.5,2,6944.476397,18062,74,98,16,22,19,83,7
RP11-680B3.2,2,55,29,0,0,0,0,22,7,1,10,38,48,0,0,0,2,3508.440275,12729,0,0,22897,1,9.06,0,12,13,47,3,44,0,8,8,1,16426.48208,14390,7,58942.1868,933,1,5030.519993,13742,2,3376.3743,13367,0,0,0,2,3376.3743,13367,24,34,3,4,21,51,11
RP11-680C21.1,0,54,35,0,0,0,0,2,0,0,15,86,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-680F20.10,0,47,17,0,0,0,0,19,3,0,9,30,39,0,0,0,1,2479.1409,12333,1,0,3630,6,8.183333,0,23,7,23,0,23,0,11,11,1,3987.634677,15728,0,0,0,1,3987.634677,15728,1,3846.803864,15671,0,0,0,1,3846.803864,15671,8,25,3,6,25,36,12
RP11-680F20.4,1,44,25,0,0,0,0,20,5,1,7,30,37,0,0,0,1,1834.692792,11466,0,0,22897,3,6.555556,0,12,25,49,0,49,0,12,12,1,3992.514734,13945,0,0,0,1,3992.514734,13945,1,1834.692792,11347,0,0,0,1,1834.692792,11347,16,44,3,4,15,44,7
RP11-680F20.9,2,43,20,0,0,0,0,21,5,2,10,36,46,0,0,0,1,2797.006783,13247,1,0,19536,3,6.555556,0,23,6,12,0,12,0,1,1,1,5954.431037,15886.5,0,0,0,1,5954.431037,15886.5,2,8646.2071,17942,0,0,0,2,8646.2071,17942,3,15,1,2,27,9,0
